datetime,HourlyDryBulbTemperature,HourlyWetBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,EnergyProduced(Wh)
2022-02-20 05:15:00,30.0,26.0,,59.0,CLR:00,0.0
2022-02-20 06:15:00,32.0,26.0,,47.0,CLR:00,0.0
2022-02-20 07:15:00,28.0,25.0,,69.0,CLR:00,24.0
2022-02-20 08:15:00,32.0,26.0,,47.0,CLR:00,89.0
2022-02-20 09:15:00,36.0,29.0,,41.0,CLR:00,236.0
2022-02-20 10:15:00,39.0,31.0,,36.0,CLR:00,831.0
2022-02-20 11:15:00,43.0,33.0,,31.0,CLR:00,1300.0
2022-02-20 12:15:00,45.0,35.0,,31.0,CLR:00,1547.0
2022-02-20 13:15:00,46.0,35.0,,27.0,CLR:00,1861.0
2022-02-20 14:15:00,50.0,37.0,,24.0,CLR:00,1917.0
2022-02-20 15:15:00,52.0,38.0,,22.0,CLR:00,1773.0
2022-02-20 16:15:00,52.0,38.0,,22.0,CLR:00,1485.0
2022-02-20 17:15:00,52.0,39.0,,24.0,CLR:00,808.0
2022-02-20 19:15:00,37.0,34.0,,70.0,CLR:00,0.0
2022-02-20 20:15:00,34.0,32.0,,87.0,CLR:00,0.0
2022-02-20 21:15:00,32.0,31.0,,87.0,CLR:00,0.0
2022-02-20 22:15:00,32.0,31.0,,87.0,CLR:00,0.0
2022-02-20 23:15:00,32.0,31.0,,87.0,CLR:00,0.0
2022-02-21 00:15:00,32.0,31.0,,87.0,CLR:00,0.0
2022-02-21 01:15:00,32.0,31.0,,87.0,CLR:00,0.0
2022-02-21 02:15:00,30.0,29.0,,93.0,CLR:00,0.0
2022-02-21 03:15:00,30.0,29.0,,93.0,CLR:00,0.0
2022-02-21 04:15:00,30.0,29.0,,93.0,CLR:00,0.0
2022-02-21 05:15:00,30.0,29.0,,93.0,SCT:04 4,0.0
2022-02-21 06:15:00,30.0,30.0,,100.0,SCT:04 47,0.0
2022-02-21 07:15:00,32.0,31.0,,93.0,SCT:04 3 SCT:04 36,23.0
2022-02-21 08:15:00,34.0,33.0,,93.0,BKN:07 3,155.0
2022-02-21 09:15:00,43.0,40.0,,81.0,SCT:04 33 SCT:04 44 SCT:04 60,310.0
2022-02-21 10:15:00,52.0,48.0,,72.0,BKN:07 38 BKN:07 45,737.0
2022-02-21 11:15:00,61.0,53.0,,55.0,SCT:04 36,1201.0
2022-02-21 12:15:00,64.0,55.0,,52.0,CLR:00,1540.0
2022-02-21 13:15:00,68.0,57.0,,49.0,CLR:00,1630.0
2022-02-21 14:15:00,70.0,57.0,,43.0,SCT:04 50 SCT:04 60,988.0
2022-02-21 15:15:00,72.0,58.0,,41.0,SCT:04 50 BKN:07 60,1217.0
2022-02-21 16:15:00,70.0,57.0,,43.0,SCT:04 110,566.0
2022-02-21 17:15:00,68.0,56.0,,43.0,CLR:00,73.0
2022-02-21 18:15:00,61.0,53.0,,59.0,CLR:00,0.0
2022-02-21 19:15:00,63.0,56.0,,64.0,SCT:04 60 BKN:07 70 OVC:08 80,0.0
2022-02-21 20:15:00,63.0,58.0,,73.0,OVC:08 80,0.0
2022-02-21 21:15:00,63.0,58.0,,73.0,OVC:08 80,0.0
2022-02-21 22:15:00,63.0,58.0,,73.0,OVC:08 80,0.0
2022-02-21 23:15:00,61.0,57.0,,77.0,OVC:08 70,0.0
2022-02-22 00:15:00,61.0,57.0,,77.0,OVC:08 70,0.0
2022-02-22 01:15:00,61.0,57.0,,77.0,OVC:08 60,0.0
2022-02-22 02:15:00,59.0,56.0,,82.0,OVC:08 60,0.0
2022-02-22 03:15:00,59.0,56.0,,82.0,SCT:04 32 BKN:07 42 OVC:08 50,0.0
2022-02-22 04:15:00,59.0,56.0,,82.0,SCT:04 34 BKN:07 41 OVC:08 55,0.0
2022-02-22 05:15:00,55.0,54.0,,94.0,SCT:04 46 OVC:08 65,0.0
2022-02-22 06:15:00,55.0,54.0,,94.0,BKN:07 65 OVC:08 90,0.0
2022-02-22 07:15:00,59.0,56.0,,82.0,OVC:08 65,45.0
2022-02-22 08:15:00,61.0,58.0,,83.0,SCT:04 44 BKN:07 65 OVC:08 75,84.0
2022-02-22 09:15:00,63.0,58.0,,77.0,SCT:04 31 OVC:08 50,269.0
2022-02-22 10:15:00,64.0,60.0,,78.0,BKN:07 50 OVC:08 70,343.0
2022-02-22 11:15:00,68.0,62.0,,69.0,OVC:08 80,375.0
2022-02-22 12:15:00,70.0,62.0,,64.0,OVC:08 80,711.0
2022-02-22 13:15:00,72.0,63.0,,61.0,SCT:04 35 BKN:07 70 OVC:08 80,550.0
2022-02-22 14:15:00,72.0,63.0,,61.0,BKN:07 37 OVC:08 43,276.0
2022-02-22 15:15:00,73.0,65.0,,61.0,SCT:04 38 BKN:07 48 OVC:08 70,183.0
2022-02-22 16:15:00,72.0,64.0,,65.0,SCT:04 41 OVC:08 49,445.0
2022-02-22 17:15:00,72.0,64.0,,65.0,BKN:07 41 BKN:07 48 BKN:07 55,186.0
2022-02-22 18:15:00,70.0,63.0,,69.0,SCT:04 55,0.0
2022-02-22 19:15:00,68.0,63.0,,73.0,SCT:04 55,0.0
2022-02-22 20:15:00,68.0,62.0,,69.0,OVC:08 55,0.0
2022-02-22 21:15:00,64.0,60.0,,78.0,CLR:00,0.0
2022-02-22 22:15:00,64.0,61.0,,83.0,CLR:00,0.0
2022-02-22 23:15:00,63.0,61.0,,88.0,CLR:00,0.0
2022-02-23 00:15:00,63.0,61.0,,88.0,CLR:00,0.0
2022-02-23 01:15:00,63.0,61.0,,88.0,CLR:00,0.0
2022-02-23 02:15:00,59.0,58.0,,94.0,CLR:00,0.0
2022-02-23 03:15:00,55.0,55.0,,100.0,CLR:00,0.0
2022-02-23 04:15:00,54.0,54.0,,100.0,OVC:08 17,0.0
2022-02-23 05:15:00,54.0,53.0,,94.0,SCT:04 13 SCT:04 20,0.0
2022-02-23 06:15:00,52.0,52.0,,100.0,CLR:00,0.0
2022-02-23 07:15:00,52.0,52.0,,100.0,OVC:08 75,20.0
2022-02-23 08:15:00,57.0,56.0,,94.0,OVC:08 11,220.0
2022-02-23 09:15:00,64.0,62.0,,88.0,SCT:04 13 BKN:07 24 OVC:08 46,105.0
2022-02-23 10:15:00,64.0,62.0,,88.0,BKN:07 18 BKN:07 85,250.0
2022-02-23 11:15:00,66.0,63.0,,83.0,SCT:04 16 BKN:07 27 BKN:07 38,447.0
2022-02-23 12:15:00,68.0,64.0,,78.0,SCT:04 26 SCT:04 43 SCT:04 60,805.0
2022-02-23 13:15:00,72.0,64.0,,65.0,BKN:07 110,994.0
2022-02-23 14:15:00,70.0,63.0,,69.0,OVC:08 90,1185.0
2022-02-23 15:15:00,72.0,64.0,,65.0,SCT:04 32 OVC:08 41,105.0
2022-02-23 16:15:00,70.0,62.0,,64.0,OVC:08 35,62.0
2022-02-23 17:15:00,70.0,63.0,,69.0,SCT:04 35 OVC:08 44,85.0
2022-02-23 18:15:00,64.0,61.0,,83.0,SCT:04 44,0.0
2022-02-23 19:15:00,59.0,57.0,,88.0,SCT:04 40,0.0
2022-02-23 20:15:00,55.0,55.0,,100.0,CLR:00,0.0
2022-02-23 21:15:00,54.0,54.0,,100.0,CLR:00,0.0
2022-02-23 22:15:00,52.0,52.0,,100.0,SCT:04 3,0.0
2022-02-23 23:15:00,52.0,52.0,,100.0,BKN:07 37,0.0
2022-02-24 00:15:00,52.0,52.0,,100.0,CLR:00,0.0
2022-02-24 01:15:00,54.0,53.0,,94.0,OVC:08 29,0.0
2022-02-24 02:15:00,52.0,52.0,,100.0,BKN:07 2 BKN:07 31 BKN:07 65,0.0
2022-02-24 03:15:00,52.0,52.0,,100.0,OVC:08 2,0.0
2022-02-24 04:15:00,52.0,52.0,,100.0,OVC:08 2,0.0
2022-02-24 05:15:00,52.0,52.0,,100.0,OVC:08 2,0.0
2022-02-24 06:15:00,52.0,52.0,,100.0,OVC:08 4,0.0
2022-02-24 07:15:00,57.0,57.0,,100.0,OVC:08 4,0.0
2022-02-24 08:15:00,54.0,54.0,,100.0,BKN:07 2 OVC:08 7,14.0
2022-02-24 09:15:00,52.0,49.0,,82.0,OVC:08 18,236.0
2022-02-24 10:15:00,54.0,47.0,,58.0,OVC:08 20,383.0
2022-02-24 11:15:00,54.0,46.0,,54.0,OVC:08 20,620.0
2022-02-24 12:15:00,55.0,47.0,,51.0,OVC:08 20,379.0
2022-02-24 13:15:00,55.0,47.0,,55.0,OVC:08 20,407.0
2022-02-24 14:15:00,54.0,47.0,,58.0,OVC:08 22,412.0
2022-02-24 15:15:00,52.0,45.0,,58.0,OVC:08 24,285.0
2022-02-24 16:15:00,48.0,45.0,,76.0,OVC:08 22,238.0
2022-02-24 17:15:00,46.0,44.0,,82.0,BKN:07 19 BKN:07 37 OVC:08 46,113.0
2022-02-24 18:15:00,46.0,44.0,,82.0,OVC:08 17,0.0
2022-02-24 19:15:00,46.0,44.0,,82.0,OVC:08 17,0.0
2022-02-24 20:15:00,45.0,43.0,,87.0,SCT:04 12 BKN:07 23 OVC:08 46,0.0
2022-02-24 21:15:00,46.0,45.0,,87.0,OVC:08 19,0.0
2022-02-24 22:15:00,46.0,45.0,,87.0,BKN:07 10 BKN:07 21 OVC:08 42,0.0
2022-02-24 23:15:00,45.0,44.0,,93.0,OVC:08 8,0.0
2022-02-25 00:15:00,45.0,44.0,,93.0,OVC:08 8,0.0
2022-02-25 01:15:00,45.0,44.0,,93.0,OVC:08 4,0.0
2022-02-25 02:15:00,45.0,44.0,,93.0,OVC:08 4,0.0
2022-02-25 03:15:00,43.0,43.0,,100.0,OVC:08 4,0.0
2022-02-25 04:15:00,43.0,43.0,,100.0,OVC:08 4,0.0
2022-02-25 05:15:00,43.0,43.0,,100.0,OVC:08 2,0.0
2022-02-25 06:15:00,43.0,43.0,,100.0,OVC:08 2,0.0
2022-02-25 07:15:00,45.0,45.0,,100.0,OVC:08 2,10.0
2022-02-25 08:15:00,45.0,45.0,,100.0,OVC:08 2,126.0
2022-02-25 09:15:00,48.0,47.0,,94.0,OVC:08 2,369.0
2022-02-25 10:15:00,54.0,54.0,,100.0,OVC:08 2,588.0
2022-02-25 11:15:00,64.0,61.0,,83.0,SCT:04 12,1267.0
2022-02-25 12:15:00,72.0,64.0,,65.0,SCT:04 24 SCT:04 28 BKN:07 85,1212.0
2022-02-25 13:15:00,73.0,66.0,,65.0,BKN:07 44 BKN:07 55 OVC:08 65,751.0
2022-02-25 14:15:00,75.0,66.0,,61.0,SCT:04 36 SCT:04 50,1645.0
2022-02-25 15:15:00,72.0,64.0,,65.0,OVC:08 37,206.0
2022-02-25 16:15:00,72.0,62.0,,53.0,OVC:08 65,1231.0
2022-02-25 17:15:00,72.0,61.0,,50.0,SCT:04 65,427.0
2022-02-25 18:15:00,68.0,58.0,,53.0,BKN:07 55,0.0
2022-02-25 19:15:00,61.0,55.0,,68.0,SCT:04 48,0.0
2022-02-25 20:15:00,55.0,52.0,,82.0,SCT:04 41 SCT:04 49,0.0
2022-02-25 21:15:00,55.0,52.0,,82.0,BKN:07 45 BKN:07 65,0.0
2022-02-25 22:15:00,59.0,51.0,,55.0,BKN:07 45 BKN:07 50,0.0
2022-02-25 23:15:00,55.0,47.0,,51.0,BKN:07 47 OVC:08 55,0.0
2022-02-26 00:15:00,54.0,45.0,,47.0,BKN:07 49 BKN:07 60,0.0
2022-02-26 01:15:00,52.0,44.0,,50.0,BKN:07 49 OVC:08 60,0.0
2022-02-26 02:15:00,50.0,43.0,,54.0,SCT:04 50 SCT:04 60,0.0
2022-02-26 03:15:00,48.0,42.0,,58.0,BKN:07 50,0.0
2022-02-26 04:15:00,46.0,42.0,,66.0,SCT:04 22 OVC:08 50,0.0
2022-02-26 05:15:00,45.0,40.0,,66.0,SCT:04 24 OVC:08 50,0.0
2022-02-26 06:15:00,45.0,40.0,,61.0,SCT:04 23 SCT:04 30 OVC:08 50,0.0
2022-02-26 07:15:00,43.0,38.0,,66.0,SCT:04 32 BKN:07 47 BKN:07 120,47.0
2022-02-26 08:15:00,43.0,38.0,,66.0,SCT:04 34 OVC:08 48,269.0
2022-02-26 09:15:00,45.0,40.0,,61.0,OVC:08 48,377.0
2022-02-26 10:15:00,45.0,40.0,,61.0,OVC:08 50,709.0
2022-02-26 11:15:00,45.0,40.0,,61.0,BKN:07 47 OVC:08 60,571.0
2022-02-26 12:15:00,46.0,40.0,,57.0,OVC:08 49,799.0
2022-02-26 13:15:00,48.0,41.0,,54.0,OVC:08 55,600.0
2022-02-26 14:15:00,46.0,40.0,,57.0,SCT:04 30 BKN:07 110,702.0
2022-02-26 15:15:00,46.0,40.0,,57.0,BKN:07 37 OVC:08 120,751.0
2022-02-26 16:15:00,46.0,40.0,,57.0,OVC:08 35,158.0
2022-02-26 17:15:00,45.0,40.0,,61.0,OVC:08 35,37.0
2022-02-26 18:15:00,45.0,40.0,,61.0,OVC:08 120,0.0
2022-02-26 19:15:00,45.0,40.0,,61.0,OVC:08 95,0.0
2022-02-26 20:15:00,43.0,38.0,,66.0,BKN:07 110,0.0
2022-02-26 21:15:00,43.0,38.0,,66.0,OVC:08 85,0.0
2022-02-26 22:15:00,43.0,39.0,,71.0,OVC:08 85,0.0
2022-02-26 23:15:00,41.0,39.0,,81.0,CLR:00,0.0
2022-02-27 00:15:00,41.0,39.0,,87.0,SCT:04 55 SCT:04 75 SCT:04 120,0.0
2022-02-27 01:15:00,41.0,39.0,,81.0,OVC:08 55,0.0
2022-02-27 02:15:00,41.0,39.0,,81.0,OVC:08 55,0.0
2022-02-27 03:15:00,41.0,39.0,,81.0,OVC:08 50,0.0
2022-02-27 04:15:00,41.0,39.0,,87.0,OVC:08 50,0.0
2022-02-27 05:15:00,43.0,40.0,,81.0,OVC:08 50,0.0
2022-02-27 06:15:00,43.0,40.0,,81.0,OVC:08 50,0.0
2022-02-27 07:15:00,41.0,40.0,,93.0,SCT:04 65 SCT:04 80 OVC:08 90,9.0
2022-02-27 08:15:00,41.0,40.0,,93.0,SCT:04 50 BKN:07 70 OVC:08 80,120.0
2022-02-27 09:15:00,43.0,42.0,,93.0,SCT:04 70 OVC:08 90,253.0
2022-02-27 10:15:00,45.0,44.0,,93.0,SCT:04 6 SCT:04 30 OVC:08 70,559.0
2022-02-27 11:15:00,46.0,45.0,,87.0,SCT:04 11 OVC:08 70,313.0
2022-02-27 12:15:00,45.0,43.0,0.03,87.0,SCT:04 20 SCT:04 36 OVC:08 70,314.0
2022-02-27 13:15:00,45.0,44.0,0.03,93.0,SCT:04 7 SCT:04 18 OVC:08 26,334.0
2022-02-27 17:15:00,45.0,,,93.0,,19.0
2022-02-27 18:15:00,45.0,,,93.0,,0.0
2022-02-27 19:15:00,45.0,44.0,,93.0,SCT:04 6 SCT:04 41 OVC:08 47,0.0
2022-02-27 20:15:00,45.0,44.0,,93.0,BKN:07 6 BKN:07 65,0.0
2022-02-27 21:15:00,43.0,43.0,,100.0,SCT:04 6,0.0
2022-02-27 22:15:00,39.0,39.0,,100.0,BKN:07 3,0.0
2022-02-27 23:15:00,37.0,37.0,,100.0,CLR:00,0.0
2022-02-28 00:15:00,36.0,36.0,,100.0,OVC:08 2,0.0
2022-02-28 01:15:00,34.0,34.0,,100.0,OVC:08 2,0.0
2022-02-28 02:15:00,32.0,32.0,,100.0,OVC:08 2,0.0
2022-02-28 03:15:00,32.0,32.0,,100.0,BKN:07 2,0.0
2022-03-01 08:15:00,36.0,35.0,,93.0,CLR:00,213.0
2022-03-01 09:15:00,45.0,41.0,,76.0,BKN:07 41,433.0
2022-03-01 10:15:00,52.0,46.0,,62.0,CLR:00,774.0
2022-03-01 11:15:00,57.0,50.0,,59.0,SCT:04 41 SCT:04 47,1273.0
2022-03-01 12:15:00,61.0,51.0,,48.0,CLR:00,1632.0
2022-03-01 13:15:00,63.0,53.0,,49.0,OVC:08 48,1652.0
2022-03-01 14:15:00,64.0,53.0,,46.0,CLR:00,1827.0
2022-03-01 15:15:00,66.0,54.0,,43.0,CLR:00,1752.0
2022-03-01 16:15:00,66.0,53.0,,40.0,CLR:00,1458.0
2022-03-01 17:15:00,64.0,52.0,,43.0,CLR:00,858.0
2022-03-01 18:15:00,57.0,50.0,,59.0,CLR:00,0.0
2022-03-01 19:15:00,50.0,47.0,,76.0,CLR:00,0.0
2022-03-01 20:15:00,46.0,45.0,,87.0,CLR:00,0.0
2022-03-01 21:15:00,43.0,42.0,,93.0,CLR:00,0.0
2022-03-01 22:15:00,41.0,41.0,,100.0,CLR:00,0.0
2022-03-01 23:15:00,41.0,40.0,,93.0,CLR:00,0.0
2022-03-02 00:15:00,37.0,37.0,,100.0,CLR:00,0.0
2022-03-02 01:15:00,37.0,37.0,,93.0,CLR:00,0.0
2022-03-02 02:15:00,36.0,36.0,,100.0,CLR:00,0.0
2022-03-02 03:15:00,36.0,36.0,,100.0,CLR:00,0.0
2022-03-02 04:15:00,34.0,34.0,,100.0,CLR:00,0.0
2022-03-02 05:15:00,34.0,34.0,,100.0,CLR:00,0.0
2022-03-02 06:15:00,34.0,34.0,,100.0,CLR:00,0.0
2022-03-02 07:15:00,34.0,34.0,,100.0,CLR:00,44.0
2022-03-02 08:15:00,41.0,41.0,,100.0,CLR:00,95.0
2022-03-02 09:15:00,55.0,48.0,,59.0,CLR:00,296.0
2022-03-02 10:15:00,63.0,50.0,,39.0,CLR:00,842.0
2022-03-02 12:15:00,72.0,53.0,,23.0,CLR:00,1628.0
2022-03-02 13:15:00,73.0,53.0,,22.0,CLR:00,1796.0
2022-03-02 14:15:00,73.0,52.0,,20.0,CLR:00,1838.0
2022-03-02 16:15:00,75.0,54.0,,21.0,CLR:00,1397.0
2022-03-02 17:15:00,73.0,53.0,,22.0,CLR:00,748.0
2022-03-02 18:15:00,64.0,50.0,,32.0,CLR:00,0.0
2022-03-02 19:15:00,55.0,47.0,,55.0,CLR:00,0.0
2022-03-02 20:15:00,50.0,46.0,,71.0,CLR:00,0.0
2022-03-02 21:15:00,46.0,44.0,,82.0,CLR:00,0.0
2022-03-02 22:15:00,45.0,43.0,,87.0,CLR:00,0.0
2022-03-02 23:15:00,43.0,41.0,,87.0,CLR:00,0.0
2022-03-03 00:15:00,43.0,41.0,,87.0,CLR:00,0.0
2022-03-03 01:15:00,41.0,40.0,,93.0,CLR:00,0.0
2022-03-03 02:15:00,41.0,39.0,,87.0,CLR:00,0.0
2022-03-03 03:15:00,41.0,39.0,,87.0,CLR:00,0.0
2022-03-03 04:15:00,37.0,37.0,,100.0,CLR:00,0.0
2022-03-03 05:15:00,37.0,37.0,,100.0,CLR:00,0.0
2022-03-03 06:15:00,37.0,37.0,,93.0,CLR:00,0.0
2022-03-03 07:15:00,37.0,37.0,,100.0,CLR:00,43.0
2022-03-03 08:15:00,46.0,44.0,,82.0,CLR:00,90.0
2022-03-03 09:15:00,63.0,52.0,,45.0,CLR:00,294.0
2022-03-03 10:15:00,72.0,56.0,,33.0,CLR:00,834.0
2022-03-03 11:15:00,77.0,56.0,,24.0,CLR:00,1307.0
2022-03-03 12:15:00,81.0,58.0,,21.0,CLR:00,1103.0
2022-03-03 13:15:00,81.0,58.0,,21.0,CLR:00,1823.0
2022-03-03 14:15:00,82.0,58.0,,20.0,CLR:00,1949.0
2022-03-03 15:15:00,82.0,57.0,,17.0,CLR:00,1485.0
2022-03-03 16:15:00,82.0,57.0,,17.0,CLR:00,1364.0
2022-03-03 17:15:00,81.0,57.0,,18.0,CLR:00,732.0
2022-03-03 18:15:00,70.0,53.0,,31.0,CLR:00,0.0
2022-03-03 19:15:00,61.0,52.0,,52.0,CLR:00,0.0
2022-03-03 20:15:00,61.0,53.0,,55.0,CLR:00,0.0
2022-03-03 21:15:00,63.0,54.0,,52.0,CLR:00,0.0
2022-03-03 22:15:00,57.0,50.0,,59.0,CLR:00,0.0
2022-03-03 23:15:00,54.0,46.0,,51.0,SCT:04 120,0.0
2022-03-04 00:15:00,52.0,43.0,,47.0,CLR:00,0.0
2022-03-04 01:15:00,50.0,41.0,,43.0,CLR:00,0.0
2022-03-04 02:15:00,48.0,39.0,,43.0,CLR:00,0.0
2022-03-04 03:15:00,46.0,38.0,,43.0,CLR:00,0.0
2022-03-04 04:15:00,45.0,38.0,,49.0,CLR:00,0.0
2022-03-04 05:15:00,45.0,38.0,,53.0,CLR:00,0.0
2022-03-04 06:15:00,43.0,37.0,,53.0,CLR:00,0.0
2022-03-04 07:15:00,41.0,34.0,,49.0,CLR:00,48.0
2022-03-04 08:15:00,43.0,35.0,,46.0,CLR:00,105.0
2022-03-04 09:15:00,45.0,37.0,,46.0,CLR:00,329.0
2022-03-04 10:15:00,46.0,38.0,,43.0,CLR:00,904.0
2022-03-04 11:15:00,50.0,39.0,,35.0,CLR:00,1360.0
2022-03-04 12:15:00,54.0,42.0,,33.0,CLR:00,1607.0
2022-03-04 13:15:00,55.0,43.0,,33.0,OVC:08 33,1364.0
2022-03-04 14:15:00,55.0,43.0,,36.0,SCT:04 33,1787.0
2022-03-04 15:15:00,59.0,46.0,,34.0,CLR:00,1718.0
2022-03-04 16:15:00,59.0,47.0,,36.0,CLR:00,1372.0
2022-03-04 17:15:00,57.0,46.0,,39.0,BKN:07 33,238.0
2022-03-04 18:15:00,54.0,45.0,,47.0,SCT:04 36,0.0
2022-03-04 19:15:00,54.0,46.0,,51.0,OVC:08 34,0.0
2022-03-04 20:15:00,54.0,45.0,,47.0,SCT:04 34 OVC:08 41,0.0
2022-03-04 21:15:00,54.0,45.0,,47.0,BKN:07 30,0.0
2022-03-04 22:15:00,50.0,44.0,,58.0,SCT:04 31 BKN:07 38,0.0
2022-03-04 23:15:00,50.0,44.0,,58.0,SCT:04 26 OVC:08 38,0.0
2022-03-05 00:15:00,48.0,43.0,,66.0,SCT:04 29 OVC:08 36,0.0
2022-03-05 01:15:00,50.0,44.0,,62.0,OVC:08 36,0.0
2022-03-05 02:15:00,48.0,43.0,,66.0,SCT:04 34,0.0
2022-03-05 03:15:00,48.0,43.0,,66.0,OVC:08 32,0.0
2022-03-05 04:15:00,48.0,43.0,,66.0,OVC:08 28,0.0
2022-03-05 05:15:00,50.0,45.0,,67.0,BKN:07 10 OVC:08 38,0.0
2022-03-05 06:15:00,48.0,44.0,,71.0,OVC:08 10,0.0
2022-03-05 07:15:00,50.0,45.0,,67.0,OVC:08 10,32.0
2022-03-05 08:15:00,50.0,44.0,,62.0,OVC:08 10,216.0
2022-03-05 09:15:00,52.0,45.0,,58.0,BKN:07 10 OVC:08 18,215.0
2022-03-05 10:15:00,54.0,48.0,,63.0,OVC:08 10,360.0
2022-03-05 11:15:00,54.0,49.0,,67.0,OVC:08 10,572.0
2022-03-05 12:15:00,57.0,51.0,,67.0,OVC:08 10,646.0
2022-03-05 13:15:00,59.0,54.0,,72.0,OVC:08 12,338.0
2022-03-05 14:15:00,61.0,55.0,,68.0,OVC:08 14,304.0
2022-03-05 15:15:00,64.0,57.0,,64.0,SCT:04 32 SCT:04 40 SCT:04 55,1341.0
2022-03-05 16:15:00,68.0,60.0,,60.0,CLR:00,1257.0
2022-03-05 17:15:00,68.0,61.0,,64.0,CLR:00,558.0
2022-03-05 18:15:00,63.0,58.0,,77.0,CLR:00,0.0
2022-03-05 19:15:00,57.0,55.0,,88.0,SCT:04 42 SCT:04 49,0.0
2022-03-05 20:15:00,55.0,54.0,,94.0,SCT:04 44 BKN:07 50 BKN:07 60,0.0
2022-03-05 21:15:00,54.0,53.0,,94.0,SCT:04 48 SCT:04 60,0.0
2022-03-05 22:15:00,54.0,53.0,,94.0,SCT:04 48,0.0
2022-03-05 23:15:00,52.0,51.0,,94.0,CLR:00,0.0
2022-03-06 00:15:00,50.0,50.0,,100.0,CLR:00,0.0
2022-03-06 01:15:00,63.0,62.0,,94.0,CLR:00,0.0
2022-03-06 02:15:00,63.0,62.0,,94.0,SCT:04 32,0.0
2022-03-06 03:15:00,61.0,60.0,,94.0,SCT:04 32 SCT:04 40,0.0
2022-03-06 04:15:00,61.0,60.0,,94.0,SCT:04 28 SCT:04 33 SCT:04 42,0.0
2022-03-06 05:15:00,61.0,60.0,,94.0,SCT:04 27 SCT:04 38,0.0
2022-03-06 06:15:00,61.0,60.0,,94.0,CLR:00,0.0
2022-03-06 07:15:00,61.0,60.0,,94.0,CLR:00,57.0
2022-03-06 08:15:00,63.0,62.0,,94.0,CLR:00,168.0
2022-03-06 09:15:00,68.0,64.0,,78.0,BKN:07 32,482.0
2022-03-06 10:15:00,72.0,65.0,,69.0,BKN:07 24,733.0
2022-03-06 11:15:00,75.0,66.0,,61.0,BKN:07 33 BKN:07 43 BKN:07 60,1238.0
2022-03-06 12:15:00,77.0,65.0,,51.0,SCT:04 43 SCT:04 50,1228.0
2022-03-06 13:15:00,79.0,66.0,,48.0,SCT:04 48 BKN:07 60,1031.0
2022-03-06 14:15:00,79.0,65.0,,45.0,BKN:07 60 BKN:07 65,1639.0
2022-03-06 15:15:00,81.0,65.0,,39.0,SCT:04 65 SCT:04 70,1398.0
2022-03-06 16:15:00,81.0,65.0,,39.0,SCT:04 70,1271.0
2022-03-06 17:15:00,79.0,63.0,,39.0,CLR:00,697.0
2022-03-06 18:15:00,75.0,62.0,,44.0,CLR:00,0.0
2022-03-06 19:15:00,68.0,59.0,,56.0,CLR:00,0.0
2022-03-06 20:15:00,72.0,63.0,,61.0,CLR:00,0.0
2022-03-06 21:15:00,70.0,65.0,,73.0,CLR:00,0.0
2022-03-06 22:15:00,68.0,63.0,,73.0,CLR:00,0.0
2022-03-06 23:15:00,68.0,63.0,,73.0,CLR:00,0.0
2022-03-07 00:15:00,66.0,62.0,,78.0,CLR:00,0.0
2022-03-07 01:15:00,64.0,61.0,,83.0,CLR:00,0.0
2022-03-07 02:15:00,64.0,62.0,,88.0,CLR:00,0.0
2022-03-07 03:15:00,63.0,62.0,,94.0,CLR:00,0.0
2022-03-07 04:15:00,64.0,62.0,,88.0,OVC:08 14,0.0
2022-03-07 05:15:00,64.0,63.0,,94.0,OVC:08 10,0.0
2022-03-07 06:15:00,64.0,63.0,,94.0,OVC:08 8,0.0
2022-03-07 07:15:00,64.0,63.0,,94.0,OVC:08 8,28.0
2022-03-07 08:15:00,68.0,65.0,,83.0,BKN:07 14 OVC:08 22,179.0
2022-03-07 09:15:00,72.0,66.0,,73.0,OVC:08 20,467.0
2022-03-07 10:15:00,73.0,67.0,,69.0,BKN:07 26 OVC:08 36,985.0
2022-03-07 11:15:00,77.0,67.0,,57.0,BKN:07 36 BKN:07 42 OVC:08 75,595.0
2022-03-07 12:15:00,79.0,67.0,,51.0,SCT:04 43 BKN:07 50,899.0
2022-03-07 13:15:00,81.0,66.0,,45.0,BKN:07 65 OVC:08 70,1572.0
2022-03-07 14:15:00,81.0,66.0,,45.0,BKN:07 60 BKN:07 80,1579.0
2022-03-07 15:15:00,81.0,65.0,,42.0,SCT:04 60 SCT:04 70,659.0
2022-03-07 16:15:00,81.0,65.0,,42.0,BKN:07 60 BKN:07 70,468.0
2022-03-07 17:15:00,79.0,66.0,,48.0,CLR:00,106.0
2022-03-07 18:15:00,77.0,64.0,,47.0,CLR:00,0.0
2022-03-07 19:15:00,77.0,65.0,,51.0,SCT:04 90,0.0
2022-03-07 20:15:00,75.0,64.0,,54.0,SCT:04 65 SCT:04 85,0.0
2022-03-07 21:15:00,75.0,64.0,,54.0,SCT:04 70 OVC:08 100,0.0
2022-03-07 22:15:00,70.0,66.0,,78.0,BKN:07 36 BKN:07 44 OVC:08 55,0.0
2022-03-07 23:15:00,64.0,63.0,,94.0,BKN:07 43 OVC:08 50,0.0
2022-03-08 00:15:00,63.0,63.0,0.01,100.0,OVC:08 80,0.0
2022-03-08 01:15:00,63.0,63.0,,100.0,OVC:08 25,0.0
